0.320619,-0.0117002,0.0150586,-0.817094,-0.0125951,-0.0742998,-0.505795,-0.999999,
0.323594,-0.0117002,-0.0816447,-0.823932,-0.0126422,-0.0706122,-0.504756,-0.999999,
0.326597,-0.0117002,0.0150586,-0.796581,-0.01265,-0.0657009,-0.503474,-0.999996,
0.329619,-0.0117002,-0.0171758,-0.830769,-0.0126261,-0.0599179,-0.502052,-0.999988,
0.332619,-0.0117002,0.047293,-0.810256,-0.0126419,-0.0560807,-0.501118,-0.999973,
0.335618,-0.0117002,-0.00105861,-0.789744,-0.0126424,-0.0519581,-0.500154,-0.999939,
0.338622,-0.0117002,-0.00105861,-0.830769,-0.012612,-0.0469321,-0.499027,-0.999832,
0.341616,-0.0117002,-0.00105861,-0.810256,-0.0126119,-0.0434362,-0.498289,-0.999663,
0.344614,-0.0117002,0.0150586,-0.823932,-0.0125706,-0.0385907,-0.497278,-0.999111,
0.347581,-0.0117002,-0.033293,-0.817094,-0.0125821,-0.0361432,-0.496845,-0.99855,
0.350576,-0.0117002,-0.0494103,-0.810256,-0.0126071,-0.0344736,-0.496603,-0.997976,
0.353584,-0.0117002,0.0150586,-0.803419,-0.0125852,-0.0311329,-0.49599,-0.996055,
0.356581,-0.0117002,-0.0171758,-0.803419,-0.012611,-0.0299369,-0.495885,-0.994992,
0.359585,-0.0120838,-0.033293,-0.817094,-0.0125891,-0.0268729,-0.495367,-0.990777,
0.362583,-0.0117002,-0.0494103,-0.817094,-0.0125619,-0.0239726,-0.494906,-0.983586,
0.365584,-0.0117002,-0.00105861,-0.803419,-0.012545,-0.0216797,-0.494601,-0.974159,
0.368581,-0.0117002,-0.033293,-0.803419,-0.0125053,-0.0186618,-0.494147,-0.953246,
0.371584,-0.0117002,-0.0171758,-0.796581,-0.012487,-0.0166759,-0.493941,-0.931233,
0.374582,-0.0117002,0.0311758,-0.782906,-0.0124407,-0.0137223,-0.493523,-0.879198,
0.377584,-0.0117002,-0.0171758,-0.735043,-0.0124381,-0.012676,-0.493549,-0.853145,
0.380581,-0.0117002,-0.033293,-0.769231,-0.0124022,-0.0104283,-0.493307,-0.779003,
0.383584,-0.0117002,-0.00105861,-0.755556,-0.012339,-0.00722031,-0.492855,-0.618166,
